ID,Label (description),Category,EcoSIM Other Names,EcoSIM Variable Name,File Name,Definition,Comment,Related Synonyms,Exact Synonyms,Type,DbXrefs,has_units,qualifiers,attributes,measured_ins,measurement_ofs,contexts,value_types,Parents,Group Curated?,Definition Curated?,Definition Source,Comment from Ulas,Comment from Joan,Comment from John-Marc,Comment from Jinyun,Comment from Harry,Comment from Chris
BERVO:0001241,Growth respiration efficiency for denitrifiers (aerobic),Microbial parameters,,EO2D,NitroPars.txt,The fraction of substrate carbon that denitrifying bacteria convert to biomass during aerobic growth conditions. This parameter reflects the metabolic flexibility of denitrifiers that can switch between aerobic and anaerobic respiration depending on oxygen availability.,,,,Class,,NONE,NA,Growth respiration efficiency,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001242,Growth respiration efficiency for diazotrophs,Microbial parameters,,ENFX,NitroPars.txt,The fraction of substrate carbon that nitrogen-fixing bacteria convert to biomass versus respire during diazotrophic growth. This parameter accounts for the additional energy demands of nitrogen fixation and affects the competitiveness of diazotrophs in nitrogen-limited environments.,,,,Class,,NONE,NA,Growth respiration efficiency,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001243,Growth respiration efficiency for denitrifiers (anaerobic),Microbial parameters,,ENOX,NitroPars.txt,The fraction of substrate carbon that denitrifying bacteria convert to biomass during anaerobic respiration using nitrate or nitrite. This lower efficiency parameter reflects the reduced energy yield from anaerobic respiration compared to aerobic metabolism.,,,,Class,,NONE,NA,Growth respiration efficiency,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001244,Growth respiration efficiency for aerobic bacteria (acetate),Microbial parameters,,EO2A,NitroPars.txt,The fraction of acetate carbon that aerobic bacteria convert to biomass versus respire during acetate oxidation. This parameter determines the carbon use efficiency when bacteria utilize acetate as a substrate and affects organic acid cycling in soils.,,,,Class,,NONE,NA,Growth respiration efficiency,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001245,Sorption rate constant for OHC,Constants for specific biochemical reactions,,TSORP,NitroPars.txt,"The rate constant that describes how quickly organic carbon compounds adsorb to mineral surfaces or soil particles in terrestrial and aquatic environments. This parameter controls the partitioning of dissolved organic carbon between solution and solid phases, affecting carbon bioavailability, transport processes, and long-term carbon stabilization in soil and sediment systems.",,,,Class,,h-1,NA,Rate constant,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001246,Sorption rate coefficient for OHC,Constants for specific biochemical reactions,,HSORP,NitroPars.txt,A dimensionless coefficient that modifies the sorption rate of organic compounds to soil particles based on environmental conditions. This parameter affects the availability of dissolved organic carbon for microbial uptake and influences the mobility of organic matter in soil profiles.,,,,Class,,h-1,NA,Rate,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001247,Specific decomposition rate constant for adsorbed soil organic carbon,Constants for specific biochemical reactions,,SPOHC,NitroPars.txt,"The rate constant that describes the decomposition of soil organic carbon that is bound to mineral surfaces or within soil aggregates, normalized by microbial biomass. This parameter is fundamental for modeling the breakdown of stabilized organic matter and controls long-term soil carbon storage and turnover in terrestrial ecosystems where surface-protected carbon represents a major stable pool.",,,,Class,,g subs. C g-1 micr. C,NA,Rate constant,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001248,Specific decomposition rate constant for adsorbed acetate,Constants for specific biochemical reactions,,SPOHA,NitroPars.txt,"The rate constant describing the breakdown of acetate molecules that are adsorbed to soil particles or sediment surfaces, normalized by microbial biomass involved in the process. This parameter is important for understanding anaerobic decomposition processes and methane production in waterlogged soils where acetate serves as a key intermediate in organic matter mineralization pathways.",,,,Class,,g subs. C g-1 micr. C,NA,Rate constant,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001249,Specific maintenance respiration,Microbial parameters,,RMOM,NitroPars.txt,The rate of carbon respiration per unit microbial nitrogen required for cellular maintenance processes. This parameter represents the baseline metabolic cost for maintaining cell viability and affects the carbon use efficiency of microbial communities.,,,,Class,,g C g-1 N h-1,NA,Respiration,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001250,Specific decomposition rate constant microbial residue,Constants for specific biochemical reactions,,SPORC,NitroPars.txt,"The rate constant that governs the decomposition of dead microbial biomass and cellular debris, normalized by nitrogen content and expressed per unit time. This parameter controls the recycling of microbial necromass and affects nutrient release patterns, soil organic matter formation, and the efficiency of nutrient cycling in terrestrial and aquatic ecosystems.",,,,Class,,g C g-1 N h-1,NA,Rate constant,Microbes,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001251,Specific decomposition rate constant microbial biomass,Constants for specific biochemical reactions,,SPOMC,NitroPars.txt,"The rate constant describing the turnover and decomposition of living microbial biomass under different environmental conditions, normalized by nitrogen content. This parameter is essential for modeling microbial population dynamics, carbon and nitrogen cycling, and the balance between microbial growth and mortality in soil and aquatic biogeochemical processes.",,,,Class,,g C g-1 N h-1,NA,Rate constant,Microbes,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001253,Partition coefficient for N loss as NH3 and P loss as phosphate during combustion,Constants for specific biochemical reactions,,EFIRE,NitroPars.txt,"A coefficient that describes the fraction of nitrogen lost as ammonia and phosphorus lost as phosphate during biomass burning or combustion processes in fires. This parameter is crucial for modeling nutrient losses during wildfire events and prescribed burns, affecting post-fire soil fertility and ecosystem recovery patterns in fire-prone landscapes.",,,,Class,,g gC-1,NA,Coefficient,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001254,Erosion rate,Sediment variable,,TSED_col,SedimentDataType.txt,The speed at which erosion is occurring,,,,Class,,Mg d-2 t-1,NA,Rate,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001255,Soil detachment,Sediment variable,,SoilDetachability4Erosion1,SedimentDataType.txt,"The removal of soil particles from the land surface by rainfall, runoff and erosion,",,,,Class,,g m-2,NA,NA,Soil,Soil,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001256,Soil detachability,Sediment variable,,SoilDetachability4Erosion2,SedimentDataType.txt,The susceptibility of soil particles to become detached from the soil matrix by erosive forces such as rainfall or surface water flow. This parameter quantifies soil vulnerability to erosion processes and affects sediment transport rates in terrestrial and aquatic ecosystems.,,,,Class,,g J-1,NA,NA,Soil,Soil,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001257,Soil detachment/deposition,Sediment variable,,CER_col,SedimentDataType.txt,"Soil detachment/deposition refers to the process of soil particles being eroded (detached) by water or wind and subsequently being transported and deposited in another location. This process plays a significant role in shaping the Earth's surface and impacting the distribution of soil across different regions. Soil detachment may occur through various mechanisms, including raindrop impact, surface runoff, or wind erosion, while deposition can occur in bodies of water, such as rivers or lakes, or on land surfaces, such as floodplains or dunes. Modeling soil detachment/deposition helps in understanding erosion patterns, soil loss rates, and predicting the impacts of land management practices or climate change on soil erosion.",,,,Class,,h-1,NA,NA,Soil,Soil,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001258,Soil detachment/deposition shape parameter,Sediment variable,,XER_col,SedimentDataType.txt,A dimensionless parameter that describes the relationship between soil detachment and deposition rates as a function of flow conditions. This shape parameter affects the mathematical representation of erosion processes and sediment transport dynamics in watershed models.,,,,Class,,NONE,NA,NA,Soil,Soil,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001259,Particle density of surface layer,Sediment variable,,PrtcleDensitySurfLay_col,SedimentDataType.txt,"The mass per unit volume of solid particles in the uppermost soil or sediment layer. This parameter affects settling velocities, transport behavior, and the physical properties of surface materials important for erosion and sedimentation processes.",,,,Class,,g cm-3,NA,Density,Surface,Surface layer,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001260,Hourly sinking rate,Sediment variable,,VLS_col,SedimentDataType.txt,The rate at which particles settle through the water column or sink into sediment layers per hour. This parameter controls vertical transport of particulate matter and affects the distribution of organic matter and nutrients in aquatic and soil systems.,,,,Class,,h-1,Hourly,Rate,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001261,Sediment transport,Sediment variable,,SED_col,SedimentDataType.txt,The mass flux rate of sediment movement per unit area over time due to water or wind transport. This parameter quantifies the horizontal movement of soil and sediment particles and is fundamental for understanding landscape evolution and material redistribution.,,,,Class,,Mg d-2 h-1,NA,NA,NA,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001262,Total sand erosion,Sediment variable,,XSand_Eros_2D,SedimentDataType.txt,"Total sand erosion refers to the aggregate amount of sand or sandy soil that has been displaced from its original location, due to forces such as wind or water. This concept is critical in understanding geologic formations, soil fertility, and ecosystem health.",,,,Class,,Mg d-2 h-1,Total,Erosion,Soil,Sand,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001263,Total silt erosion,Sediment variable,,XSilt_Eros_2D,SedimentDataType.txt,"Total silt erosion refers to the total amount of silt that is eroded, typically as a result of water flow over a defined area or landscape. Silt, a sedimentary material composed of fine granules, is easily transported by water currents. Erosion of silt can impact soil fertility, water quality, and landscape stability. Total silt erosion is an important parameter in earth system modeling, particularly in understanding the effects of land use and climate change on soil loss and degradation.",,,,Class,,Mg d-2 h-1,Total,Erosion,Soil,Silt,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001264,Total clay erosion,Sediment variable,,XClay_Eros_2D,SedimentDataType.txt,"Total clay erosion refers to the cumulative loss of clay particles from soil surface due to various factors such as water flow (surface runoff and soil erosion), wind (wind erosion), and human activities (tillage, deforestation, etc.). These actions can displace the clay particles and transport them away from the area, resulting in lost nutrients and degradation of soil structure. The measurement of total clay erosion is important in studying soil conservation, water quality, and ecosystem services.",,,,Class,,Mg d-2 h-1,Total,Erosion,Soil,Clay,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001265,Total ammonium fertilizer erosion non-band,Sediment variable,,XNH4Soil_Eros_2D,SedimentDataType.txt,The total rate of ammonium-based fertilizer loss from non-banded application areas due to soil erosion processes caused by surface water flow. This measurement quantifies agricultural nutrient losses that contribute to water quality degradation and represents economic losses of applied fertilizers in farming systems with inadequate erosion control measures.,,,,Class,,g d-2 h-1,Total,Erosion,Soil non-band,Ammonium,Fertilizer|Non-band,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
